Producto;Ingrediente activo;Form.;Uso Agricola;Reg. ICA;Cat. Tox.;Cultivo;Nombre común;Nombre científico;Dosis;PC ;PR ;Grupo;Subgrupo;Grupo;Subgrupo;;;;
Tebuconazol RAINBOW;Tebuconazol;EC;Fungicida;1351;II;Arroz;Complejo de manchado de grano;SIN INFO;0.6 L/ha;35 dias;12 horas;;;;;;;;
Tebuconazol RAINBOW;Tebuconazol;EC;Fungicida;1351;II;Banano;Sigatoka negra;SIN INFO;0.4 L/ha;35 dias;12 horas;;;;;;;;
Tebuconazol RAINBOW;Tebuconazol;EC;Fungicida;1351;II;Cebolla;Amarillera;SIN INFO;0.8 L/ha;7 dias;12 horas;;;;;;;;
Tebuconazol RAINBOW;Tebuconazol;EC;Fungicida;1351;II;Tomate;Tizón temprano;SIN INFO;0.4 L/ha;7 dias;12 horas;;;;;;;;
TEBUCOZ® 25 EC;Tebuconazol;EC;Fungicida;251;II;Banano y Plátano;Sigatoka Negra;Mycosphaerella fijensis;0.4 L/ha;1 dia;12 horas;;;;;;;;
TEBUCOZ® 25 EC;Tebuconazol;EC;Fungicida;251;II;Arroz;Pudrición de la Vaina;Sarocladium oryzae;0.6 - 0.7 L/ha;35 dias;12 horas;;;;;;;;
TEBUCOZ® 25 EC;Tebuconazol;EC;Fungicida;251;II;Uchuva;Amarillera;Alternaria solani;0.8 L/ha;7 dias;12 horas;;;;;;;;
TEBUTROBIN® VECOL 300 SC;Azoxystrobin + Tebuconazol;SC;Fungicida;1217;II;Arroz;Anublo de la vaina;Rhizoctonia solani;0.8 - 0.9 L/ha ;10 dias;12 horas;;;;;;;;
TEBUTROBIN® VECOL 300 SC;Azoxystrobin + Tebuconazol;SC;Fungicida;1217;II;Tomate;Amarillera ;Alternaria solani;0.5 - 0.6 L/ha ;7 dias;12 horas;;;;;;;;
TEBUTROBIN® VECOL 300 SC;Azoxystrobin + Tebuconazol;SC;Fungicida;1217;II;Algodón;Ramularia;Ramularia areola;0.8 - 0.9 L/ha ;N.A.;12 horas;;;;;;;;
TECNOMYL® 500 SC;Carbendazim;SC;Fungicida;3266;III;Arroz;Piricularia;Pyricularia grisea;0.4 - 0.6 L/ha;10 dias;6 horas;;;;;;;;
TECNOMYL® 500 SC;Carbendazim;SC;Fungicida;3266;III;Fresa;Pudrición del fruto;Botrytis cinerea;70 - 120 cc/100 L de agua;14 dias;6 horas;;;;;;;;
TECNOMYL® 500 SC;Carbendazim;SC;Fungicida;3266;III;Clavel;Moho gris ;Botrytis sp;0.6 cc/L de agu;N.A.;6 horas;;;;;;;;
TECNOMYL® 500 SC;Carbendazim;SC;Fungicida;3266;III;Fríjol ;Antracnosis;olletotrichum lindemuthianum;50 - 100 cc/200 L de agua;7 dias;6 horas;;;;;;;;
TEFLUMEZ 250 SC;Teflubenzuron;SC;Insecticida;1330;III;Palma africana;Gusano monturita;Sibine spp;0.13 L/ha;N.A.;12 horas;;;;;;;;
TEFLUMEZ 250 SC;Teflubenzuron;SC;Insecticida;1330;III;Maíz;Gusano cogollero;Spodoptera frugiperda;0.15 L/ha;45 dias;12 horas;;;;;;;;
TELDOR® COMBI SC 416,7;Fenhexamida + Tebuconazol;SC;Fungicida;3620;III;Flores de corte;Moho gris;Botrytis cinerea;1.5 - 2.0 L/ha;SIN INFO;SIN INFO;;;;;;;;
TENOL® 500 EC;Propiconazol + Difenoconazol;EC;Fungicida;0386;II;Arroz;Enfermedades de la espiga;Helminthosporium oryzae, Sarocladium oryzae;0.25 - 0.3 L/ha;40 dias;12 horas;;;;;;;;
TERMINUS® 220 EC;Clorpirifos + Cipermetrina;EC;Insecticida;1653;II;Pastos;Chinche de los pastos;Collaria scenica Stal;0.35 - 0.45 L/ha;20 días;12 horas;;;;;;;;
TERRAZOLE® 35 WP;Etridiazol;WP;Fungicida;0116;III;Crisantemo;Damping off;Phythium, Phytophthora;2 g/L de agua;N.A.;24 horas;;;;;;;;
TERRAZOLE® 35 WP;Etridiazol;WP;Fungicida;0116;III;Rosas;Mildeo velloso;Peronosphora sparsa;1 g/L de agua;N.A.;24 horas;;;;;;;;
TESSO 80 WP;Mancozeb;WP;Fungicida;321;III;Tomate;Gota temprana;Alternaria solani;750 g/200 L agua;7 dias;24 horas;;;;;;;;
THERA - INTEROC CUSTER;Acetamiprid;SP;Insecticida;1687;III;Tomate;Mosca Blanca;Bemisia tabaci;300 - 350 g/ha;7 dias;12 horas;;;;;;;;
THERON 80 EC;Tetradifon;EC;Acaricida;600;III;Clavel;Ácaros;Tetrayichus cinnabarinus;1.5 cc/L con 1.200 litros de agua/ha;N.A.;SIN INFO;;;;;;;;
THERON 80 EC;Tetradifon;EC;Acaricida;600;III;Rosa;Ácaros;Tetrayichus urticae;1.5 cc/L con 1.500 litros de agua/ha;N.A.;SIN INFO;;;;;;;;
THIAMETHOXAM TOP VECOL 247 SC;Tiametoxam + Lambdacialotrina;SC;Insecticida;1165;IB;Arroz;Sogata;Tagasodes orizicolus;0.2 L/ha;14 dias;48 horas;;;;;;;;
THIAMETHOXAM TOP VECOL 247 SC;Tiametoxam + Lambdacialotrina;SC;Insecticida;1165;IB;Algodón;Mosca Blanca;Bemissia tabacci;0.35 L/ha;N.A.;48 horas;;;;;;;;
THIAMETHOXAM TOP VECOL 247 SC;Tiametoxam + Lambdacialotrina;SC;Insecticida;1165;IB;Cebolla;Trips;Trips tabacci;0.4 L/ha;14 dias;48 horas;;;;;;;;
THIAMETHOXAM TOP VECOL 247 SC;Tiametoxam + Lambdacialotrina;SC;Insecticida;1165;IB;Papa;Polilla Guatemalteca;Tecia solanivora;0.6 L/ha;14 dias;48 horas;;;;;;;;
THIAMETHOXAM TOP VECOL 247 SC;Tiametoxam + Lambdacialotrina;SC;Insecticida;1165;IB;Potreros;Chinche de los pastos;Collaria columbiensis;0.1 L/ha;14 dias;48 horas;;;;;;;;
THIAMETHOXAM TOP VECOL 247 SC;Tiametoxam + Lambdacialotrina;SC;Insecticida;1165;IB;Clavel;Trips;Frankliniella occidentalis;1 L/ha;N.A.;48 horas;;;;;;;;
THIAMETHOXAM TOP VECOL 247 SC;Tiametoxam + Lambdacialotrina;SC;Insecticida;1165;IB;Palma;Barrenador de la raíz;Sagalassa valida;0.5 L/ha;N.A.;48 horas;;;;;;;;
THIAMETOXAN + LAMBDACYHALOTRINA 247 SC - DVA;Tiametoxam + Lambdacialotrina;SC;Insecticida;1970;III;Potreros;Chinche de los pastos;Collaria scenica Stäl;100 cm3/ha;21 dias;12 horas;;;;;;;;
THIAMETOXAN + LAMBDACYHALOTRINA 247 SC - DVA;Tiametoxam + Lambdacialotrina;SC;Insecticida;1970;III;Arroz;Sogata;Tagosodes orizicolus;150 - 200 cm3/ha;14 dias;12 horas;;;;;;;;
THIMET® 5% G;Forato;G;Insecticida;1257;II;Papa;Afidos;Myzus persicae, Macrosiphum euphorbiae;30 - 40 Kg/ha;SIN INFO;SIN INFO;;;;;;;;
THIMET® 5% G;Forato;G;Insecticida;1257;II;Papa;Toston;Liriomyza quadrata;30 - 40 Kg/ha;SIN INFO;SIN INFO;;;;;;;;
THIMET® 5% G;Forato;G;Insecticida;1257;II;Papa;Larvas de pulguilla;Epitrix sp;30 - 40 Kg/ha;SIN INFO;SIN INFO;;;;;;;;
THIMET® 5% G;Forato;G;Insecticida;1257;II;Papa;Muques de la papa;Copitarsia consueta, Peridronia saucia;30 - 40 Kg/ha;SIN INFO;SIN INFO;;;;;;;;
THIMET® 5% G;Forato;G;Insecticida;1257;II;Papa;Gusano blanco ;Premnotrypes vorax;30 kg/ha;SIN INFO;SIN INFO;;;;;;;;
THRON 250 EC;Triadimefon;EC;Fungicida;1902;II;Arroz;Escaldado de la hoja;Rhynchosporium oryzae;0.5 L/ha;7 dias;12 horas;;;;;;;;
THRON 250 EC;Triadimefon;EC;Fungicida;1902;II;Piña;Pudrición de la fruta;Thielaviopsis paradoxa;0.5 L/ha;N.A.;12 horas;;;;;;;;
TIAGO 25 SC;Azoxystrobin;SC;Fungicida;1016;III;Arroz;Añublo de la vaina;Rhizoctonia solani;0.6 L/ha;28 dias;12 horas;;;;;;;;
TIAGO 25 SC;Azoxystrobin;SC;Fungicida;1016;III;Rosa;Mildeo velloso;Peronospora sparsa;1.2 cc/L;N.A.;12 horas;;;;;;;;
TIAGO 25 SC;Azoxystrobin;SC;Fungicida;1016;III;Tomate;Gota;Phytophthora infestans;0.6 L/ha;3 dias;12 horas;;;;;;;;
TIAGO GOLD;Azoxystrobin + Difenoconazol;SC;Fungicida;1650;III;Tomate de árbol;Antracnosis;Colletotrichum gloeosproides;0.75 cc/L en 4500L de agua/ha;21 dias;12 horas;;;;;;;;
TIAGO GOLD;Azoxystrobin + Difenoconazol;SC;Fungicida;1650;III;Cebolla de bulbo;Alternaria;Alternaria porri;375 cc/ha en 600L de agua/ha;7 dias;12 horas;;;;;;;;
TIAGO GOLD;Azoxystrobin + Difenoconazol;SC;Fungicida;1650;III;Arroz;Pyricularia;Pyricularia orizae;600 cc/ha en 200L de agua/ha;10 dias;12 horas;;;;;;;;
TILT® 250 EC;Propiconazol;EC;Fungicida;1440;III;Cebada;Roya amarilla;Puccinia striiformis;0.5 - 1 L/ha;30 dias;4 horas;;;;;;;;
TILT® 250 EC;Propiconazol;EC;Fungicida;1440;III;Café;Roya;Hemileia vastatrix;0.75 - 1 L/ha;21 dias;4 horas;;;;;;;;
TILT® 250 EC;Propiconazol;EC;Fungicida;1440;III;Arroz;Manchado del grano;Helminthosporium spp;0.5 L/ha;30 dias;4 horas;;;;;;;;
TILT® 250 EC;Propiconazol;EC;Fungicida;1440;III;Banano y Plátano;Sigatoka negr;ycosphaerella fjiensis;0.4 L/ha;1 dia;4 horas;;;;;;;;
TILT® 250 EC;Propiconazol;EC;Fungicida;1440;III;Maíz;Mancha de asfalto;Phyllachora maydis;400 cc/ha;29 dias;4 horas;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Banano;Sigatoka negra;Mycosphaerella fijiensis;0.75 - 1 L/ha;0 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Tomate;Tizón temprano;Alternaria solani;1 - 1.5 L/ha;1 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Ornamentales;Botrytis;Botrytis cinerea;2 cc/L;2 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Ornamentales;Mildeo polvoso;Sphaerotheca pannosa;1 - 1.4 cc/L;3 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Ornamentales;SIN INFO;Fusarium oxysporum; 1.8 L/ha;4 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Arroz;Complejo añublo de la vaina;Rhizoctonia solani;0.8 L/ha;5 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Arroz;Mancha naranja;Gaeumannomyces graminis;0.7 L/ha;6 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Arroz;Complejo manchado del grano ;Helminthosporium oryzae, Sarocladium oryzae, Alternaria sp., Cercospora oryzae;0.6 - 0.8 L/ha;7 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Cebolla;Podredumbre blanda;Fusarium oxysporum;1.5 - 2.5 L/ha;8 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Café;Roya ;Hemileia vastatrix;0.8 - 1 L/ha;9 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Maíz;Mancha de asfalto;Phyllachora maydis, Monographella maydis;0.6 - 0.8 L/ha;10 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Tabaco;Mancha foliar;Cercospora nicotianae, Alternaria sp;0.8 L/ha;11 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Maracuyá;Roña ;Alternaria sp., Cladosporium sp;0.75 - 1 L/ha;12 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Gulupa;Roña ;Alternaria sp., Cladosporium sp;0.75 - 1 L/ha;13 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Granadilla;Roña ;Alternaria sp., Cladosporium sp;0.75 - 1 L/ha;14 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Curuba;Roña ;Alternaria sp., Cladosporium sp;0.75 - 1 L/ha;15 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Papa;Gota;Phytophthora infestans;250 - 300 cc/ha;16 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Pitahaya;Podredumbre blanda;Erwinia carotovora;0.8 - 1 L/ha;17 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIMOREX GOLD® 23,8 EC;Extracto de Melaleuca alternifolia;EC;Fungicida;6296;SIN INFO;Pitahaya;Pudrición basal del fruto;Fusarium oxysporum;0.8 - 1 L/ha;18 dias;Una vez se seque la aplicación sobre el follaje;;;;;;;;
TIRO™ M-8 WP;Cimoxanil + Mancozeb;WP;Fungicida;3187;III;Papa;Gota;Phytophthora infestans;2 kg/ha;24 dias;No hay restricción ;;;;;;;;
TIRO™ M-8 WP;Cimoxanil + Mancozeb;WP;Fungicida;3187;III;Tomate;Gota;Phytophthora infestans;2 kg/ha;24 dias;No hay restricción ;;;;;;;;
TIRO™ M-8 WP;Cimoxanil + Mancozeb;WP;Fungicida;3187;III;Tomate;Tizón temprano;Alternaria solani;2 kg/ha;24 dias;No hay restricción ;;;;;;;;
TIRO™ M-8 WP;Cimoxanil + Mancozeb;WP;Fungicida;3187;III;Vid;Mildeo velloso;Plasmopara viticola;1 kg/ha;24 dias;No hay restricción ;;;;;;;;
TIRO™ M-8 WP;Cimoxanil + Mancozeb;WP;Fungicida;3187;III;Vid;Polvillo;Uncinula necator;1 kg/ha;24 dias;No hay restricción ;;;;;;;;
TIRTON®;Mancozeb + Cimoxanil + Hidróxido de cobre;WP;Fungicida;1965;III;Papa;Tizón tardío o Gota;Phytophthora infestans;2 kg/ha;7dias;12 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Papa;Gota;Phytophthora infestans;2 - 3 L/ha;14 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Papa;Gota temprana;Alternaria solani;2 - 3 L/ha;14 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Tomate ;Gota;Phytophthora infestans;2 - 3 L/ha;14 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Tomate;Gota temprana;Alternaria solani;2 - 3 L/ha;14 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Tomate;Mancha septoria o Viruela del tomate;Septoria lycopersici;2 - 3 L/ha;14 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Vid;Mildeo velloso;Plasmopara vitícola;4 - 8 cc/L;14 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Fríjol y arveja;Mildeo velloso;Erysiphe polygoni;2 - 3 L/ha;4 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Fríjol y arveja;Antracnosis;Colletotrichum lindemuthianum;2 - 3 L/ha;4 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Cebolla y ajo;Mildeo velloso;Peronospora destructor;2 - 3 L/ha;7 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Cebolla y ajo;Mancha púrpura;Alternaria porri;2 - 3 L/ha;7 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Cebolla y ajo;Añublo de la hoja;Botrytis spp;2 - 3 L/ha;7 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Cebada y trigo;Mancha reticular;Helminthosporium teres;2 - 3 L/ha;5 - 7 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Cebada y trigo;Mancha común;Helminthosporium sativum;2 - 3 L/ha;5 - 7 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Cebada y trigo;Escaldado de la hoja;Rhynchosporium secalis;2 - 3 L/ha;5 - 7 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Clavel;Mancha anillada;Cladosporium echinulatum;2 - 3 cc/L;N.A.;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Rosa;Mancha negra de la rosa;Diplocarpon rosae;2 - 3 cc/L;N.A.;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Crisantemo;Moho gris ;Botrytis cinerea;2 - 3 cc/L;N.A.;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Crisantemo;Tizón;Ascochyta sp;2 - 3 cc/L;N.A.;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Crisantemo;Mancha foliar;Septoria leucanthemi;2 - 3 cc/L;N.A.;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Banano y plátano;Sigatoka negra;Mycosphaerella fijiensis;3 - 3.5 L/ha;0 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Sorgo;Mancha gris ;Cercospora sorghi;3 - 4 L/ha;20 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Sorgo;Antracnosis;Colletotrichum graminícola;3 - 4 L/ha;20 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Sorgo;Mancha de anillo;Gloeocercospora sorghi;3 - 4 L/ha;20 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Sorgo;Tizón;Helminthosporium turcicum;3 - 4 L/ha;20 dias;4 horas;;;;;;;;
TITAN™ 430 SC;Mancozeb;SC;Fungicida;4163;III;Tangelo;SIN INFO;Alternaria tenuísima;3 L/ha;14 dias;4 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Papa;Gota;Phytophthora infestans;1000 g/200 L de agua;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Papa;Gota;Alternaria solani;1000 g/200 L de agua;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Tomate;Gota;Phytophthora infestans;1000 g/200 L de agua;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Tomate;Gota temprana ;Alternaria solana;1000 g/200 L de agua;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Tomate;Mancha septoria o Viruela del tomate;Septoria lycopersici;1000 g/200 L de agua;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Tomate;Mancha gris de la hoja;Stemphylium solani;450 g/200 L de agua;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Tomate;Antracnosis;Colletrotrichum gloesporoides;450 g/200 L de agua;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Cebada y trigo;Mancha reticular;Helminthosporium teres;1.5 - 2.5 kg/ha;5 - 7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Cebada y trigo;Mancha común;Helminthosporium sativum;1.5 - 2.5 kg/ha;5 - 7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Cebada y trigo;Escaldado de la hoja ;Rhynchosporium secalis;1.5 - 2.5 kg/ha;5 - 7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Cebada y trigo;Roya de la hoja;Puccinia hordei;1.5 - 2.5 kg/ha;5 - 7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Banano y plátano;Sigatoka;Cercospora musae;2 kg/ha;0 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Cítricos;Mancha negra;Phoma citricarpa;50 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Fríjol y arveja;Roya o polvillo;Phoma citricarpa;450 g/200 L de agua;4 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Fríjol y arveja;Mildeo velloso;Erysiphe polygoni;450 g/200 L de agua;4 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Fríjol y arveja;Antracnosis;Colletotrichum lindemuthianum;450 g/200 L de agua;4 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Cebolla y ajo;Mildeo velloso;Peronospora destructor;500 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Cebolla y ajo;Mancha púrpura;Alternaria porri;500 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Cebolla y ajo;Añublo de la hoja;Botrytis spp;500 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Melón;Mildeo velloso;Pseudoperonospora cubensis;450 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Melón;Antracnosis;Colletotrichum lagenarium;450 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Melón;Roña o sarna ;Cladosporium cucumerinum;450 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Melón;Tizón gomoso del tallo;Mycosphaerella citrulina;450 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Lechuga;Mildeo velloso;Bremia lactucae;450 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Espinaca;Mildeo velloso;Peronospora effusa;450 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Espinaca;Roya blanca;Albugo occidentalis;450 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Pimentón y ají;Antracnosis;Gloeosporium piperatum;450 g/200 L de agua;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Pimentón y ají;Podredumbre;Colletotrichum capsici;450 g/200 L de agua;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Berenjena;Gota;Phomoxis vexans;450 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Berenjena;Antracnosis;Gloeosporium melongenne;450 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Repollo;Mancha foliar;Alternaria spp;450 g/200 L de agua;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Repollo;Antracnosis;Colletrotrichum spp;450 g/200 L de agua;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Remolacha;Mancha foliar;Cercospora betícola;450 g/200 L de agua;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Crisantemo;Moho gris;Botrytis cinerea;450 g/200 L de agua;N.A.;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Crisantemo;Tizón;Ascochyta;450 g/200 L de agua;N.A.;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Crisantemo;Mancha foliar;Septoria leucanthemi;450 g/200 L de agua;N.A.;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Vid;Mildeo velloso;Plasmopara vitícola;550 - 750 g/200 L de agua ;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Vid;Mancha foliar parda;Elsinoe ampelina;550 - 750 g/200 L de agua ;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Vid;Podredumbre amarga;Melanconium fuligineum;550 - 750 g/200 L de agua ;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Vid;Podredumbre negra;Guignardia bidwelli;550 - 750 g/200 L de agua ;14 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Maní;Mancha foliar;Cercospora arachidicola;550 - 750 g/200 L de agua ;7 dias;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Rosa;Mancha negra;Diplocarpon rosae;450 g/200 L de agua;N.A.;24 horas;;;;;;;;
TITAN™ 80 WP;Mancozeb;WP;Fungicida;3275;III;Cafeto;Mancha de Hierro;Cercospora caffeicola;500 g/200 L de agua;14 dias;24 horas;;;;;;;;
